season,gameweek,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,fixture,goals_conceded,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,expected_assists,expected_goals_conceded,starts,future_points
2022-23,3,Caoimhin Kelleher,GK,Liverpool,0.0,0,0,0,0,0.0,27,0,0.0,0.0,2022-08-22T19:00:00Z,0,14,0,0,0,18836,0,-1126,384,1510,40,0,0.0,0.0,0.0,0.0
2022-23,3,Daniel Iversen,GK,Leicester,0.0,0,0,0,0,0.0,26,0,0.0,0.0,2022-08-20T14:00:00Z,0,17,0,0,0,225143,0,-25816,8993,34809,40,0,0.0,0.0,0.0,0.0
2022-23,3,Danny Ward,GK,Leicester,1.0,0,0,11,0,0.0,26,2,0.7,7.0,2022-08-20T14:00:00Z,90,17,0,0,1,2576533,1,121952,189299,67347,40,0,0.0,0.0,0.0,1.0
2022-23,3,Darren Randolph,GK,West Ham,0.0,0,0,0,0,0.0,30,0,0.0,0.0,2022-08-21T13:00:00Z,0,5,0,0,0,11553,0,1765,2814,1049,40,0,0.0,0.0,0.0,0.0
2022-23,3,David De Gea Quintana,GK,Man Utd,1.2,0,0,18,0,0.0,27,1,3.4,33.6,2022-08-22T19:00:00Z,90,12,0,0,5,487285,3,-166744,5720,172464,49,0,0.0,0.0,0.0,8.0
2022-23,3,David Raya Martin,GK,Brentford,4.5,0,0,20,0,0.0,24,3,4.4,43.8,2022-08-20T14:00:00Z,90,9,0,0,6,579074,3,61062,105847,44785,45,0,0.0,0.0,0.0,6.0
2022-23,3,Dean Henderson,GK,Nott'm Forest,6.5,0,0,26,0,0.0,23,1,4.9,48.8,2022-08-20T14:00:00Z,90,8,0,0,7,765065,4,185685,219118,33433,45,0,0.0,0.0,0.0,9.0
2022-23,3,Ederson Santana de Moraes,GK,Man City,5.7,0,0,15,0,0.0,28,3,2.0,19.6,2022-08-21T15:30:00Z,90,15,0,0,2,1753816,1,71113,179995,108882,55,0,0.0,0.0,0.0,1.0
2022-23,3,Edouard Mendy,GK,Chelsea,4.3,0,0,10,0,0.0,25,3,2.0,19.8,2022-08-21T13:00:00Z,90,11,0,0,3,2192270,2,64004,208927,144923,50,0,0.0,0.0,0.0,3.0
2022-23,3,Ellery Balcombe,GK,Brentford,0.0,0,0,0,0,0.0,24,0,0.0,0.0,2022-08-20T14:00:00Z,0,9,0,0,0,12774,0,-1231,0,1231,40,0,0.0,0.0,0.0,0.0
2022-23,3,Emiliano Martínez Romero,GK,Aston Villa,4.7,0,2,36,0,0.0,22,3,7.2,71.8,2022-08-20T14:00:00Z,90,7,0,1,6,484689,10,-44086,18320,62406,50,0,0.0,0.0,0.0,2.0
2022-23,3,Fraser Forster,GK,Spurs,0.5,0,0,0,0,0.0,29,0,0.0,0.0,2022-08-20T11:30:00Z,0,20,0,0,0,521986,0,-21841,7552,29393,40,0,0.0,0.0,0.0,0.0
2022-23,3,Gavin Bazunu,GK,Southampton,1.7,0,0,9,0,0.0,26,1,0.3,3.4,2022-08-20T14:00:00Z,90,10,0,0,0,62050,2,-3354,1629,4983,45,0,0.0,0.0,0.0,3.0
2022-23,3,Harvey Davies,GK,Liverpool,1.5,0,0,0,0,0.0,27,0,0.0,0.0,2022-08-22T19:00:00Z,0,14,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0
2022-23,3,Hugo Lloris,GK,Spurs,4.5,0,2,31,1,0.0,29,0,2.0,19.8,2022-08-20T11:30:00Z,90,20,0,0,3,405835,9,-12667,26413,39080,55,0,0.0,0.0,0.0,6.0
2022-23,3,Illan Meslier,GK,Leeds,2.7,0,0,26,1,0.0,25,0,2.2,21.6,2022-08-21T13:00:00Z,90,6,0,0,3,207313,7,-21237,4739,25976,45,0,0.0,0.0,0.0,3.0
2022-23,3,Jack Butland,GK,Crystal Palace,0.0,0,0,0,0,0.0,22,0,0.0,0.0,2022-08-20T14:00:00Z,0,2,0,0,0,9313,0,-995,148,1143,45,0,0.0,0.0,0.0,0.0
2022-23,3,Jackson Smith,GK,Wolves,-0.5,0,0,0,0,0.0,29,0,0.0,0.0,2022-08-20T11:30:00Z,0,18,0,0,0,77767,0,3033,7778,4745,40,0,0.0,0.0,0.0,0.0
2022-23,3,Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,30,0,0.0,0.0,2022-08-21T13:00:00Z,0,19,0,0,0,85325,0,-795,3927,4722,40,0,0.0,0.0,0.0,0.0
2022-23,3,Joel Robles,GK,Leeds,-1.0,0,0,0,0,0.0,25,0,0.0,0.0,2022-08-21T13:00:00Z,0,6,0,0,0,2597,0,570,802,232,40,0,0.0,0.0,0.0,0.0
2022-23,3,Jordan Pickford,GK,Everton,4.2,1,1,30,0,13.0,23,1,5.7,43.8,2022-08-20T14:00:00Z,90,16,0,0,4,524261,7,-21311,28918,50229,45,0,0.0,0.0,0.0,2.0
2022-23,3,Joseph Whitworth,GK,Crystal Palace,1.0,0,0,0,0,0.0,22,0,0.0,0.0,2022-08-20T14:00:00Z,0,2,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0
2022-23,3,José Malheiro de Sá,GK,Wolves,6.2,0,0,14,0,0.0,29,1,2.3,22.8,2022-08-20T11:30:00Z,90,18,0,0,3,398294,3,31032,58999,27967,50,0,0.0,0.0,0.0,3.0
2022-23,3,Karl Darlow,GK,Newcastle,-1.0,0,0,0,0,0.0,28,0,0.0,0.0,2022-08-21T15:30:00Z,0,13,0,0,0,232009,0,-10800,3100,13900,40,0,0.0,0.0,0.0,0.0
2022-23,3,Kasper Schmeichel,GK,Leicester,0.0,0,0,0,0,0.0,26,0,0.0,0.0,2022-08-20T14:00:00Z,0,17,0,0,0,23206,0,-7156,0,7156,50,0,0.0,0.0,0.0,0.0
2022-23,3,Kepa Arrizabalaga,GK,Chelsea,1.0,0,0,0,0,0.0,25,0,0.0,0.0,2022-08-21T13:00:00Z,0,11,0,0,0,21374,0,-1931,669,2600,45,0,0.0,0.0,0.0,0.0
2022-23,3,Kjell Scherpen,GK,Brighton,0.0,0,0,0,0,0.0,30,0,0.0,0.0,2022-08-21T13:00:00Z,0,19,0,0,0,9670,0,-968,539,1507,40,0,0.0,0.0,0.0,0.0
2022-23,3,Kristoffer Klaesson,GK,Leeds,-1.0,0,0,0,0,0.0,25,0,0.0,0.0,2022-08-21T13:00:00Z,0,6,0,0,0,43481,0,-1692,872,2564,40,0,0.0,0.0,0.0,0.0
2022-23,3,Lukasz Fabianski,GK,West Ham,1.7,0,0,9,0,0.0,30,2,0.4,4.2,2022-08-21T13:00:00Z,90,5,0,0,0,100325,1,-3963,5969,9932,50,0,0.0,0.0,0.0,8.0
2022-23,3,Marek Rodák,GK,Fulham,1.8,0,0,0,0,0.0,24,0,0.0,0.0,2022-08-20T14:00:00Z,0,4,0,0,0,24740,0,3471,5582,2111,45,0,0.0,0.0,0.0,0.0
2022-23,3,Mark Travers,GK,Bournemouth,2.0,0,0,13,0,0.0,21,3,2.6,26.4,2022-08-20T16:30:00Z,90,1,0,0,3,52800,2,-6029,2600,8629,45,0,0.0,0.0,0.0,-1.0
2022-23,3,Martin Dubravka,GK,Newcastle,-1.0,0,0,0,0,0.0,28,0,0.0,0.0,2022-08-21T15:30:00Z,0,13,0,0,0,80477,0,-10482,2482,12964,44,0,0.0,0.0,0.0,0.0
2022-23,3,Mateusz Lis,GK,Southampton,0.0,0,0,0,0,0.0,26,0,0.0,0.0,2022-08-20T14:00:00Z,0,10,0,0,0,30470,0,-897,822,1719,40,0,0.0,0.0,0.0,0.0
2022-23,3,Matija Šarkić,GK,Wolves,-0.5,0,0,0,0,0.0,29,0,0.0,0.0,2022-08-20T11:30:00Z,0,18,0,0,0,204018,0,-3693,5774,9467,40,0,0.0,0.0,0.0,0.0
2022-23,3,Matt Turner,GK,Arsenal,1.0,0,0,0,0,0.0,21,0,0.0,0.0,2022-08-20T16:30:00Z,0,3,0,0,0,72486,0,-6909,4011,10920,40,0,0.0,0.0,0.0,0.0
2022-23,3,Nick Pope,GK,Newcastle,5.3,0,0,23,0,0.0,28,3,4.6,45.8,2022-08-21T15:30:00Z,90,13,0,0,7,471486,3,27862,67945,40083,50,0,0.0,0.0,0.0,3.0
2022-23,3,Norberto Murara Neto,GK,Bournemouth,-1.0,0,0,0,0,0.0,21,0,0.0,0.0,2022-08-20T16:30:00Z,0,1,0,0,0,5637,0,171,994,823,45,0,0.0,0.0,0.0,0.0
2022-23,3,Paulo Gazzaniga Farias,GK,Fulham,-0.5,0,0,0,0,0.0,24,0,0.0,0.0,2022-08-20T14:00:00Z,0,4,0,0,0,487758,0,-26495,5320,31815,40,0,0.0,0.0,0.0,0.0
2022-23,3,Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,22,0,0.0,0.0,2022-08-20T14:00:00Z,0,2,0,0,0,3887,0,-276,0,276,40,0,0.0,0.0,0.0,0.0
2022-23,3,Robert Sánchez,GK,Brighton,6.0,0,1,28,1,0.0,30,0,2.3,22.8,2022-08-21T13:00:00Z,90,19,0,0,3,1129682,8,71327,144790,73463,45,0,0.0,0.0,0.0,8.0
2022-23,3,Robin Olsen,GK,Aston Villa,0.0,0,0,0,0,0.0,22,0,0.0,0.0,2022-08-20T14:00:00Z,0,7,0,0,0,182301,0,-3326,6710,10036,40,0,0.0,0.0,0.0,0.0
2022-23,3,Sam Johnstone,GK,Crystal Palace,0.0,0,0,0,0,0.0,22,0,0.0,0.0,2022-08-20T14:00:00Z,0,2,0,0,0,13260,0,-642,388,1030,45,0,0.0,0.0,0.0,0.0
2022-23,3,Scott Carson,GK,Man City,1.0,0,0,0,0,0.0,28,0,0.0,0.0,2022-08-21T15:30:00Z,0,15,0,0,0,13133,0,-1036,379,1415,40,0,0.0,0.0,0.0,0.0
2022-23,3,Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0,0.0,28,0,0.0,0.0,2022-08-21T15:30:00Z,0,15,0,0,0,40616,0,-4267,1220,5487,40,0,0.0,0.0,0.0,0.0
2022-23,3,Thomas Strakosha,GK,Brentford,0.5,0,0,0,0,0.0,24,0,0.0,0.0,2022-08-20T14:00:00Z,0,9,0,0,0,19305,0,-1849,496,2345,45,0,0.0,0.0,0.0,0.0
2022-23,3,Tom Heaton,GK,Man Utd,-0.5,0,0,0,0,0.0,27,0,0.0,0.0,2022-08-22T19:00:00Z,0,12,0,0,0,46626,0,-832,1984,2816,40,0,0.0,0.0,0.0,0.0
2022-23,3,Vicente Guaita,GK,Crystal Palace,2.0,0,0,16,0,0.0,22,1,2.9,29.4,2022-08-20T14:00:00Z,90,2,0,0,4,139859,3,3467,13727,10260,45,0,0.0,0.0,0.0,0.0
2022-23,3,Wayne Hennessey,GK,Nott'm Forest,-0.5,0,0,0,0,0.0,23,0,0.0,0.0,2022-08-20T14:00:00Z,0,8,0,0,0,206645,0,-8101,4817,12918,40,0,0.0,0.0,0.0,0.0
2022-23,3,Will Dennis,GK,Bournemouth,-1.0,0,0,0,0,0.0,21,0,0.0,0.0,2022-08-20T16:30:00Z,0,1,0,0,0,61080,0,-2049,2447,4496,40,0,0.0,0.0,0.0,0.0
2022-23,3,Willy Caballero,GK,Southampton,0.0,0,0,0,0,0.0,26,0,0.0,0.0,2022-08-20T14:00:00Z,0,10,0,0,0,109847,0,-2822,2284,5106,40,0,0.0,0.0,0.0,0.0
2022-23,3,Zack Steffen,GK,Man City,0.0,0,0,0,0,0.0,28,0,0.0,0.0,2022-08-21T15:30:00Z,0,15,0,0,0,2719,0,-362,0,362,40,0,0.0,0.0,0.0,0.0
2022-23,4,Aaron Ramsdale,GK,Arsenal,4.8,0,0,12,0,0.0,31,1,1.9,18.8,2022-08-27T16:30:00Z,90,9,0,0,2,1422476,2,-12169,88190,100359,50,0,0.0,0.0,0.0,2.0
2022-23,4,Adrián San Miguel del Castillo,GK,Liverpool,1.5,0,0,0,0,0.0,36,0,0.0,0.0,2022-08-27T14:00:00Z,0,3,0,0,0,73858,0,-1883,2764,4647,40,0,0.0,0.0,0.0,0.0
2022-23,4,Alex McCarthy,GK,Southampton,-0.5,0,0,0,0,0.0,39,0,0.0,0.0,2022-08-27T11:30:00Z,0,14,0,0,0,23586,0,-1655,295,1950,44,0,0.0,0.0,0.0,0.0
2022-23,4,Alex Smithies,GK,Leicester,-0.5,0,0,0,0,0.0,35,0,0.0,0.0,2022-08-27T14:00:00Z,0,6,0,0,0,3017,0,286,758,472,40,0,0.0,0.0,0.0,0.0
2022-23,4,Alisson Ramses Becker,GK,Liverpool,4.0,0,0,24,1,0.0,36,0,1.6,16.2,2022-08-27T14:00:00Z,90,3,0,0,2,1568834,6,-80378,52421,132799,55,0,0.0,0.0,0.0,2.0
2022-23,4,Alphonse Areola,GK,West Ham,0.2,0,0,0,0,0.0,32,0,0.0,0.0,2022-08-28T13:00:00Z,0,2,0,0,0,126965,0,-12391,2724,15115,45,0,0.0,0.0,0.0,0.0
2022-23,4,Asmir Begović,GK,Everton,0.0,0,0,0,0,0.0,33,0,0.0,0.0,2022-08-27T14:00:00Z,0,4,0,0,0,60875,0,-603,2308,2911,40,0,0.0,0.0,0.0,0.0
2022-23,4,Bernd Leno,GK,Fulham,0.2,0,0,22,0,0.0,31,2,4.7,46.8,2022-08-27T16:30:00Z,90,1,0,0,6,120315,3,-5667,2998,8665,45,0,0.0,0.0,0.0,2.0
2022-23,4,Brandon Austin,GK,Spurs,1.0,0,0,0,0,0.0,38,0,0.0,0.0,2022-08-28T15:30:00Z,0,16,0,0,0,33341,0,-1083,810,1893,40,0,0.0,0.0,0.0,0.0
2022-23,4,Brice Samba,GK,Nott'm Forest,0.0,0,0,0,0,0.0,38,0,0.0,0.0,2022-08-28T15:30:00Z,0,18,0,0,0,231,0,-11,0,11,45,0,0.0,0.0,0.0,0.0
2022-23,4,Caoimhin Kelleher,GK,Liverpool,0.0,0,0,0,0,0.0,36,0,0.0,0.0,2022-08-27T14:00:00Z,0,3,0,0,0,18305,0,-821,230,1051,40,0,0.0,0.0,0.0,0.0
2022-23,4,Daniel Iversen,GK,Leicester,-0.5,0,0,0,0,0.0,35,0,0.0,0.0,2022-08-27T14:00:00Z,0,6,0,0,0,200227,0,-33867,20362,54229,39,0,0.0,0.0,0.0,0.0
2022-23,4,Danny Ward,GK,Leicester,0.5,0,0,9,0,0.0,35,2,1.0,10.4,2022-08-27T14:00:00Z,90,6,0,0,1,2645665,1,23240,117112,93872,40,0,0.0,0.0,0.0,2.0
2022-23,4,Darren Randolph,GK,West Ham,0.0,0,0,0,0,0.0,32,0,0.0,0.0,2022-08-28T13:00:00Z,0,2,0,0,0,13419,0,247,1497,1250,40,0,0.0,0.0,0.0,0.0
2022-23,4,David De Gea Quintana,GK,Man Utd,3.7,0,1,29,1,0.0,39,0,3.5,34.8,2022-08-27T11:30:00Z,90,17,0,0,4,509413,8,-14894,28718,43612,49,0,0.0,0.0,0.0,6.0
2022-23,4,David Raya Martin,GK,Brentford,4.5,0,2,25,0,0.0,33,1,4.1,41.0,2022-08-27T14:00:00Z,90,8,0,0,6,611992,6,21445,64060,42615,45,0,0.0,0.0,0.0,3.0
2022-23,4,Dean Henderson,GK,Nott'm Forest,6.5,0,2,30,0,0.0,38,2,5.2,52.2,2022-08-28T15:30:00Z,90,18,0,1,4,937244,9,104903,161401,56498,46,0,0.0,0.0,0.0,0.0
2022-23,4,Ederson Santana de Moraes,GK,Man City,4.8,0,0,10,0,0.0,37,2,0.8,7.8,2022-08-27T14:00:00Z,90,7,0,0,1,1798035,1,-18322,102056,120378,55,0,0.0,0.0,0.0,6.0
2022-23,4,Edouard Mendy,GK,Chelsea,3.7,0,0,16,0,0.0,35,1,3.5,34.6,2022-08-27T14:00:00Z,90,10,0,0,4,2027544,3,-192033,46583,238616,50,0,0.0,0.0,0.0,2.0
2022-23,4,Ellery Balcombe,GK,Brentford,0.0,0,0,0,0,0.0,33,0,0.0,0.0,2022-08-27T14:00:00Z,0,8,0,0,0,11964,0,-854,0,854,40,0,0.0,0.0,0.0,0.0
2022-23,4,Emiliano Martínez Romero,GK,Aston Villa,4.0,0,0,13,0,0.0,32,1,0.9,8.8,2022-08-28T13:00:00Z,90,19,0,0,1,524501,2,5587,42458,36871,50,0,0.0,0.0,0.0,3.0
2022-23,4,Fraser Forster,GK,Spurs,1.0,0,0,0,0,0.0,38,0,0.0,0.0,2022-08-28T15:30:00Z,0,16,0,0,0,504350,0,-22377,4445,26822,40,0,0.0,0.0,0.0,0.0
2022-23,4,Gavin Bazunu,GK,Southampton,1.5,0,0,17,0,10.0,39,1,3.8,28.0,2022-08-27T11:30:00Z,90,14,0,0,3,62897,3,-1441,2815,4256,45,0,0.0,0.0,0.0,3.0
2022-23,4,Harvey Davies,GK,Liverpool,1.5,0,0,0,0,0.0,36,0,0.0,0.0,2022-08-27T14:00:00Z,0,3,0,0,0,339,0,77,108,31,40,0,0.0,0.0,0.0,0.0
2022-23,4,Hugo Lloris,GK,Spurs,5.5,0,0,25,1,0.0,38,0,0.9,9.2,2022-08-28T15:30:00Z,90,16,0,0,1,469788,6,29435,54645,25210,55,0,0.0,0.0,0.0,5.0
2022-23,4,Illan Meslier,GK,Leeds,3.0,0,0,15,0,0.0,34,1,2.5,25.0,2022-08-27T14:00:00Z,90,5,0,0,3,235468,3,13735,28413,14678,45,0,0.0,0.0,0.0,2.0
2022-23,4,Jack Butland,GK,Crystal Palace,-0.2,0,0,0,0,0.0,37,0,0.0,0.0,2022-08-27T14:00:00Z,0,13,0,0,0,8798,0,-661,77,738,45,0,0.0,0.0,0.0,0.0
2022-23,4,Jackson Smith,GK,Wolves,0.0,0,0,0,0,0.0,40,0,0.0,0.0,2022-08-28T13:00:00Z,0,15,0,0,0,85175,0,231,5633,5402,40,0,0.0,0.0,0.0,0.0
2022-23,4,Jason Steele,GK,Brighton,0.5,0,0,0,0,0.0,34,0,0.0,0.0,2022-08-27T14:00:00Z,0,11,0,0,0,86244,0,-956,3485,4441,40,0,0.0,0.0,0.0,0.0
2022-23,4,Joel Robles,GK,Leeds,-0.5,0,0,0,0,0.0,34,0,0.0,0.0,2022-08-27T14:00:00Z,0,5,0,0,0,3594,0,225,605,380,40,0,0.0,0.0,0.0,0.0
2022-23,4,Jordan Pickford,GK,Everton,3.2,0,0,15,0,0.0,33,1,3.7,37.4,2022-08-27T14:00:00Z,90,4,0,0,4,538466,2,-7634,22407,30041,45,1,0.0,0.0,0.0,3.0
2022-23,4,Joseph Whitworth,GK,Crystal Palace,-1.0,0,0,0,0,0.0,37,0,0.0,0.0,2022-08-27T14:00:00Z,0,13,0,0,0,11393,0,5316,6164,848,40,0,0.0,0.0,0.0,0.0
2022-23,4,José Malheiro de Sá,GK,Wolves,5.8,0,0,20,0,0.0,40,1,3.4,33.8,2022-08-28T13:00:00Z,90,15,0,0,5,447476,3,21558,53958,32400,50,0,0.0,0.0,0.0,6.0
2022-23,4,Karl Darlow,GK,Newcastle,0.0,0,0,0,0,0.0,40,0,0.0,0.0,2022-08-28T13:00:00Z,0,20,0,0,0,224349,0,-9425,2002,11427,40,0,0.0,0.0,0.0,0.0
2022-23,4,Kasper Schmeichel,GK,Leicester,0.0,0,0,0,0,0.0,35,0,0.0,0.0,2022-08-27T14:00:00Z,0,6,0,0,0,20280,0,-3181,0,3181,50,0,0.0,0.0,0.0,0.0
2022-23,4,Kepa Arrizabalaga,GK,Chelsea,0.5,0,0,0,0,0.0,35,0,0.0,0.0,2022-08-27T14:00:00Z,0,10,0,0,0,21722,0,-1136,660,1796,44,0,0.0,0.0,0.0,0.0
2022-23,4,Kjell Scherpen,GK,Brighton,0.0,0,0,0,0,0.0,34,0,0.0,0.0,2022-08-27T14:00:00Z,0,11,0,0,0,8470,0,-1202,0,1202,40,0,0.0,0.0,0.0,0.0
2022-23,4,Kristoffer Klaesson,GK,Leeds,-0.5,0,0,0,0,0.0,34,0,0.0,0.0,2022-08-27T14:00:00Z,0,5,0,0,0,43412,0,-1275,973,2248,40,0,0.0,0.0,0.0,0.0
2022-23,4,Lukasz Fabianski,GK,West Ham,3.2,0,1,27,1,0.0,32,0,1.9,19.2,2022-08-28T13:00:00Z,90,2,0,0,3,99260,8,-5420,2797,8217,50,0,0.0,0.0,0.0,4.0
2022-23,4,Marek Rodák,GK,Fulham,0.8,0,0,0,0,0.0,31,0,0.0,0.0,2022-08-27T16:30:00Z,0,1,0,0,0,21225,0,-4240,467,4707,45,0,0.0,0.0,0.0,0.0
2022-23,4,Mark Travers,GK,Bournemouth,0.5,0,0,17,0,0.0,36,9,3.2,31.8,2022-08-27T14:00:00Z,90,12,0,0,4,51477,-1,-3382,1217,4599,45,0,0.0,0.0,0.0,0.0
2022-23,4,Martin Dubravka,GK,Newcastle,0.0,0,0,0,0,0.0,40,0,0.0,0.0,2022-08-28T13:00:00Z,0,20,0,0,0,75541,0,-6765,1889,8654,44,0,0.0,0.0,0.0,0.0
2022-23,4,Mateusz Lis,GK,Southampton,-0.5,0,0,0,0,0.0,39,0,0.0,0.0,2022-08-27T11:30:00Z,0,14,0,0,0,30385,0,-907,563,1470,40,0,0.0,0.0,0.0,0.0
2022-23,4,Matija Šarkić,GK,Wolves,0.0,0,0,0,0,0.0,40,0,0.0,0.0,2022-08-28T13:00:00Z,0,15,0,0,0,202180,0,-5315,3460,8775,40,0,0.0,0.0,0.0,0.0
2022-23,4,Matt Turner,GK,Arsenal,1.0,0,0,0,0,0.0,31,0,0.0,0.0,2022-08-27T16:30:00Z,0,9,0,0,0,69615,0,-6448,2566,9014,39,0,0.0,0.0,0.0,0.0
2022-23,4,Nick Pope,GK,Newcastle,5.5,0,0,16,0,0.0,40,1,2.5,24.6,2022-08-28T13:00:00Z,90,20,0,0,3,632874,3,109553,143612,34059,50,0,0.0,0.0,0.0,2.0
2022-23,4,Norberto Murara Neto,GK,Bournemouth,-1.5,0,0,0,0,0.0,36,0,0.0,0.0,2022-08-27T14:00:00Z,0,12,0,0,0,6987,0,-423,576,999,45,0,0.0,0.0,0.0,6.0
2022-23,4,Paulo Gazzaniga Farias,GK,Fulham,-1.0,0,0,0,0,0.0,31,0,0.0,0.0,2022-08-27T16:30:00Z,0,1,0,0,0,465517,0,-24705,2880,27585,40,0,0.0,0.0,0.0,0.0
2022-23,4,Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,37,0,0.0,0.0,2022-08-27T14:00:00Z,0,13,0,0,0,3725,0,-172,0,172,40,0,0.0,0.0,0.0,0.0
2022-23,4,Robert Sánchez,GK,Brighton,7.0,0,2,24,1,0.0,34,0,1.9,19.2,2022-08-27T14:00:00Z,90,11,0,0,2,1352332,8,181486,235090,53604,46,0,0.0,0.0,0.0,1.0
2022-23,4,Robin Olsen,GK,Aston Villa,0.0,0,0,0,0,0.0,32,0,0.0,0.0,2022-08-28T13:00:00Z,0,19,0,0,0,181585,0,-4606,4308,8914,40,0,0.0,0.0,0.0,0.0
2022-23,4,Sam Johnstone,GK,Crystal Palace,-1.0,0,0,0,0,0.0,37,0,0.0,0.0,2022-08-27T14:00:00Z,0,13,0,0,0,13424,0,-854,182,1036,45,0,0.0,0.0,0.0,0.0
2022-23,4,Scott Carson,GK,Man City,1.0,0,0,0,0,0.0,37,0,0.0,0.0,2022-08-27T14:00:00Z,0,7,0,0,0,13003,0,-706,274,980,40,0,0.0,0.0,0.0,0.0
2022-23,4,Stefan Ortega Moreno,GK,Man City,1.0,0,0,0,0,0.0,37,0,0.0,0.0,2022-08-27T14:00:00Z,0,7,0,0,0,39043,0,-2866,851,3717,40,0,0.0,0.0,0.0,0.0
2022-23,4,Thomas Strakosha,GK,Brentford,0.0,0,0,0,0,0.0,33,0,0.0,0.0,2022-08-27T14:00:00Z,0,8,0,0,0,19110,0,-1248,551,1799,44,0,0.0,0.0,0.0,0.0
2022-23,4,Tom Heaton,GK,Man Utd,0.5,0,0,0,0,0.0,39,0,0.0,0.0,2022-08-27T11:30:00Z,0,17,0,0,0,46247,0,-1377,999,2376,40,0,0.0,0.0,0.0,0.0
2022-23,4,Vicente Guaita,GK,Crystal Palace,0.5,0,0,12,0,0.0,37,4,1.2,12.2,2022-08-27T14:00:00Z,90,13,0,0,1,131689,0,-9488,2906,12394,45,0,0.0,0.0,0.0,2.0
2022-23,4,Wayne Hennessey,GK,Nott'm Forest,-1.0,0,0,0,0,0.0,38,0,0.0,0.0,2022-08-28T15:30:00Z,0,18,0,0,0,201276,0,-7305,2721,10026,40,0,0.0,0.0,0.0,0.0
2022-23,4,Will Dennis,GK,Bournemouth,-1.5,0,0,0,0,0.0,36,0,0.0,0.0,2022-08-27T14:00:00Z,0,12,0,0,0,60488,0,-1943,1503,3446,40,0,0.0,0.0,0.0,0.0
2022-23,4,Willy Caballero,GK,Southampton,-0.5,0,0,0,0,0.0,39,0,0.0,0.0,2022-08-27T11:30:00Z,0,14,0,0,0,108101,0,-2978,1623,4601,40,0,0.0,0.0,0.0,0.0
2022-23,4,Zack Steffen,GK,Man City,0.0,0,0,0,0,0.0,37,0,0.0,0.0,2022-08-27T14:00:00Z,0,7,0,0,0,2490,0,-257,0,257,40,0,0.0,0.0,0.0,0.0
2022-23,5,Aaron Ramsdale,GK,Arsenal,3.9,0,0,13,0,0.0,41,1,1.7,17.4,2022-08-31T18:30:00Z,90,2,0,0,2,1407588,2,-53340,48276,101616,50,0,0.0,0.0,0.0,2.0
2022-23,5,Adrián San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,48,0,0.0,0.0,2022-08-31T19:00:00Z,0,15,0,0,0,71159,0,-3642,1341,4983,40,0,0.0,0.0,0.0,0.0
2022-23,5,Alex McCarthy,GK,Southampton,-0.5,0,0,0,0,0.0,50,0,0.0,0.0,2022-08-30T18:45:00Z,0,6,0,0,0,22856,0,-1161,297,1458,44,0,0.0,0.0,0.0,0.0
2022-23,5,Alex Smithies,GK,Leicester,-0.5,0,0,0,0,0.0,46,0,0.0,0.0,2022-09-01T19:00:00Z,0,14,0,0,0,3429,0,-39,378,417,40,0,0.0,0.0,0.0,0.0
2022-23,5,Alisson Ramses Becker,GK,Liverpool,3.4,0,0,13,0,0.0,48,1,0.9,8.8,2022-08-31T19:00:00Z,90,15,0,0,1,1568930,2,-41734,38509,80243,55,0,0.0,0.0,0.0,8.0
2022-23,5,Alphonse Areola,GK,West Ham,-0.3,0,0,0,0,0.0,47,0,0.0,0.0,2022-08-31T18:45:00Z,0,18,0,0,0,122189,0,-7809,1920,9729,44,0,0.0,0.0,0.0,0.0
2022-23,5,Asmir Begović,GK,Everton,0.5,0,0,0,0,0.0,45,0,0.0,0.0,2022-08-30T19:00:00Z,0,11,0,0,0,60812,0,-979,1373,2352,40,0,0.0,0.0,0.0,0.0
2022-23,5,Bernd Leno,GK,Fulham,0.9,0,0,13,0,10.0,44,1,2.9,19.0,2022-08-30T18:30:00Z,90,5,0,0,2,130735,2,4041,10100,6059,45,0,0.0,0.0,0.0,3.0
2022-23,5,Brandon Austin,GK,Spurs,0.5,0,0,0,0,0.0,47,0,0.0,0.0,2022-08-31T18:45:00Z,0,19,0,0,0,33072,0,-982,498,1480,40,0,0.0,0.0,0.0,0.0
2022-23,5,Brice Samba,GK,Nott'm Forest,0.0,0,0,0,0,0.0,49,0,0.0,0.0,2022-08-31T18:30:00Z,0,13,0,0,0,220,0,-12,0,12,45,0,0.0,0.0,0.0,0.0
2022-23,5,Caoimhin Kelleher,GK,Liverpool,0.2,0,0,0,0,0.0,48,0,0.0,0.0,2022-08-31T19:00:00Z,0,15,0,0,0,17555,0,-850,140,990,40,0,0.0,0.0,0.0,0.0
