season,gameweek,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,penalties_missed,selected,threat,total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,future_points,goals_scored_last_3,assists_last_3,minutes_last_3,bonus_last_3,total_points_last_3,goals_per_90,assists_per_90,xg_per_90,xa_per_90,involvements_per_90,expected_involvements,goal_efficiency,attacking_threat
2023-24,37,Jamie Donley,FWD,Spurs,0.5,0,0,0,0,0.0,0,0,0.0,0.0,2024-05-11T14:00:00Z,0,6,0,5565,0.0,0,21,133,112,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,37,Jamie Donley,FWD,Spurs,0.5,0,0,0,0,0.0,0,0,0.0,0.0,2024-05-14T19:00:00Z,0,13,0,5565,0.0,0,21,133,112,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,37,Daniel Adu-Adjei,FWD,Bournemouth,-0.5,0,0,0,0,0.0,0,0,0.0,0.0,2025-05-20T19:00:00Z,0,13,0,5469,0.0,0,-3,124,127,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,23,Martin Sherif,FWD,Everton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,5,0,3753,0.0,0,1783,2348,565,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,24,Martin Sherif,FWD,Everton,-1.0,0,0,0,0,0.0,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,11,0,8342,0.0,0,3758,4831,1073,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,24,Martin Sherif,FWD,Everton,-1.0,0,0,0,0,0.0,0,0,0.0,0.0,2025-02-12T19:30:00Z,0,12,0,8342,0.0,0,3758,4831,1073,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,25,Martin Sherif,FWD,Everton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2025-02-15T17:30:00Z,0,7,0,10383,0.0,0,1611,2930,1319,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,26,Martin Sherif,FWD,Everton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2025-02-22T12:30:00Z,0,14,0,10841,0.0,0,313,1518,1205,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,27,Martin Sherif,FWD,Everton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2025-02-26T19:30:00Z,0,4,0,10890,0.0,0,-114,1024,1138,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,28,Martin Sherif,FWD,Everton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2025-03-08T20:00:00Z,0,20,0,11222,0.0,0,70,1088,1018,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,29,Martin Sherif,FWD,Everton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2025-03-15T15:00:00Z,0,19,0,11595,0.0,0,-225,679,904,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,30,Martin Sherif,FWD,Everton,-1.0,0,0,0,0,0.0,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,12,0,10875,0.0,0,-349,647,996,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,31,Martin Sherif,FWD,Everton,-0.5,0,0,0,0,0.0,0,0,0.0,0.0,2025-04-05T11:30:00Z,0,1,0,10911,0.0,0,-10,466,476,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,32,Martin Sherif,FWD,Everton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,16,0,10660,0.0,0,-289,283,572,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,33,Martin Sherif,FWD,Everton,-0.5,0,0,0,0,0.0,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,13,0,10978,0.0,0,-109,388,497,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,34,Martin Sherif,FWD,Everton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2025-04-26T11:30:00Z,0,6,0,10529,0.0,0,-238,216,454,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,35,Martin Sherif,FWD,Everton,0.5,0,0,0,0,0.0,0,0,0.0,0.0,2025-05-03T14:00:00Z,0,10,0,10278,0.0,0,-196,142,338,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,36,Martin Sherif,FWD,Everton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,9,0,10208,0.0,0,-109,183,292,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,37,Martin Sherif,FWD,Everton,0.5,0,0,0,0,0.0,0,0,0.0,0.0,2025-05-18T11:00:00Z,0,17,0,10272,0.0,0,3,218,215,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,25,Paul Onuachu,FWD,Southampton,1.0,0,0,0,1,3.1,0,0,1.5,0.2,2023-02-25T15:00:00Z,62,11,0,5174,12.0,2,1827,2436,609,55,0,0.03,0.11,0.08,0.52,1.0,0.0,0.0,0.0,58.666666666666664,0.0,1.3333333333333333,0.0,0.0,0.11612901352757847,0.04354838007284192,0.0,0.11,-0.08,15.299999999999999
2022-23,26,Paul Onuachu,FWD,Southampton,0.7,0,0,0,0,0.0,0,0,0.0,0.0,2023-03-04T17:30:00Z,0,10,0,4273,0.0,0,-546,781,1327,55,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.33333333333333,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,26,Paul Onuachu,FWD,Southampton,0.7,0,0,0,0,0.0,0,0,0.0,0.0,2023-03-04T17:30:00Z,0,10,0,4273,0.0,0,-546,781,1327,55,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,27,Paul Onuachu,FWD,Southampton,1.0,0,0,3,0,0.0,0,0,0.0,0.0,2023-03-12T14:00:00Z,5,14,0,3701,0.0,1,-613,489,1102,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.666666666666668,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,27,Paul Onuachu,FWD,Southampton,1.0,0,0,3,0,0.5,1,0,0.1,0.2,2023-03-15T19:30:00Z,24,4,0,3701,0.0,1,-613,489,1102,55,0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
2022-23,28,Paul Onuachu,FWD,Southampton,0.3,0,0,0,0,0.0,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,18,0,3138,0.0,0,-493,204,697,55,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,29,Paul Onuachu,FWD,Southampton,0.3,0,0,4,0,10.3,0,0,1.8,2.0,2023-04-02T13:00:00Z,18,19,0,2532,6.0,1,-668,125,793,55,0,0.0,0.0,0.05,0.76,0.0,0.0,0.0,0.0,9.666666666666666,0.0,0.6666666666666666,0.0,0.0,0.2499998611111883,0.0,0.0,0.0,-0.05,18.3
2022-23,30,Paul Onuachu,FWD,Southampton,-1.0,0,0,0,0,0.0,0,0,0.0,0.0,2023-04-08T16:30:00Z,0,13,0,2362,0.0,0,-233,110,343,55,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,31,Paul Onuachu,FWD,Southampton,0.2,0,0,2,0,0.1,1,0,2.2,5.0,2023-04-15T14:00:00Z,28,7,0,2314,17.0,1,-60,226,286,55,0,0.0,0.12,0.12,0.29,0.0,1.0,0.0,0.0,6.0,0.0,0.3333333333333333,0.0,0.0,0.3857141479592329,0.0,0.0,0.12,-0.12,22.1
2022-23,32,Paul Onuachu,FWD,Southampton,-0.2,0,0,1,0,0.0,2,0,0.3,3.0,2023-04-21T19:00:00Z,13,1,0,2377,0.0,1,48,301,253,55,0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,15.333333333333334,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2022-23,33,Paul Onuachu,FWD,Southampton,0.6,0,0,0,0,0.0,0,0,0.0,0.0,2023-04-27T18:45:00Z,0,3,0,2184,0.0,0,-205,83,288,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,34,Paul Onuachu,FWD,Southampton,-0.6,0,0,0,0,0.0,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,15,0,2116,0.0,0,-83,96,179,54,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,35,Paul Onuachu,FWD,Southampton,0.1,0,0,-2,0,0.0,0,0,1.5,0.0,2023-05-08T19:00:00Z,14,16,0,1968,16.0,1,-152,44,196,54,0,0.0,0.66,0.66,0.12,0.0,2.0,0.0,0.0,4.333333333333333,0.0,0.3333333333333333,0.0,0.0,4.242854112247063,0.0,0.0,0.66,-0.66,16.0
2022-23,36,Paul Onuachu,FWD,Southampton,0.0,0,0,3,0,0.5,1,0,2.2,2.4,2023-05-13T14:00:00Z,61,9,0,1913,19.0,2,-66,35,101,53,0,0.01,0.15,0.14,1.23,1.0,0.0,0.0,0.0,4.666666666666667,0.0,0.3333333333333333,0.0,0.0,0.2065573431873208,0.014754095941951484,0.0,0.15,-0.14,21.9
2022-23,37,Paul Onuachu,FWD,Southampton,0.3,0,0,0,0,0.0,0,0,0.0,0.0,2023-05-21T13:00:00Z,0,5,0,1898,0.0,0,-34,67,101,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,15,Ben Parkinson,FWD,Newcastle,0.7,0,0,0,0,0.0,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,9,0,1915,0.0,0,255,467,212,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,16,Ben Parkinson,FWD,Newcastle,0.7,0,0,0,0,0.0,0,0,0.0,0.0,2023-12-10T16:30:00Z,0,18,0,2085,0.0,0,46,312,266,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,17,Ben Parkinson,FWD,Newcastle,0.5,0,0,0,0,0.0,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,10,0,2249,0.0,0,26,324,298,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,18,Ben Parkinson,FWD,Newcastle,1.0,0,0,0,0,0.0,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,12,0,2334,0.0,0,-43,232,275,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,19,Ben Parkinson,FWD,Newcastle,0.5,0,0,0,0,0.0,0,0,0.0,0.0,2023-12-26T12:30:00Z,0,16,0,2340,0.0,0,-69,139,208,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,20,Ben Parkinson,FWD,Newcastle,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-01-01T20:00:00Z,0,11,0,2324,0.0,0,-107,125,232,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,21,Ben Parkinson,FWD,Newcastle,-0.5,0,0,0,0,0.0,0,0,0.0,0.0,2024-01-13T17:30:00Z,0,13,0,2321,0.0,0,-158,193,351,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,22,Ben Parkinson,FWD,Newcastle,0.5,0,0,0,0,0.0,0,0,0.0,0.0,2024-01-30T20:15:00Z,0,2,0,2347,0.0,0,-107,88,195,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,23,Ben Parkinson,FWD,Newcastle,1.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,12,0,2471,0.0,0,74,177,103,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,24,Ben Parkinson,FWD,Newcastle,0.5,0,0,0,0,0.0,0,0,0.0,0.0,2024-02-10T17:30:00Z,0,16,0,2582,0.0,0,7,204,197,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,25,Ben Parkinson,FWD,Newcastle,0.5,0,0,0,0,0.0,0,0,0.0,0.0,2024-02-17T15:00:00Z,0,3,0,2971,0.0,0,260,489,229,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,26,Ben Parkinson,FWD,Newcastle,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-02-24T20:00:00Z,0,1,0,3049,0.0,0,-38,241,279,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,27,Ben Parkinson,FWD,Newcastle,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-03-02T15:00:00Z,0,20,0,3148,0.0,0,30,206,176,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,30,Ben Parkinson,FWD,Newcastle,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-03-30T12:30:00Z,0,19,0,3237,0.0,0,15,93,78,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,31,Ben Parkinson,FWD,Newcastle,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-04-02T18:30:00Z,0,9,0,3300,0.0,0,27,87,60,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,32,Ben Parkinson,FWD,Newcastle,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-04-06T14:00:00Z,0,10,0,3312,0.0,0,-29,67,96,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,33,Ben Parkinson,FWD,Newcastle,-0.5,0,0,0,0,0.0,0,0,0.0,0.0,2024-04-13T11:30:00Z,0,18,0,3410,0.0,0,14,134,120,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,34,Ben Parkinson,FWD,Newcastle,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-04-24T19:00:00Z,0,8,0,3413,0.0,0,-60,102,162,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,35,Ben Parkinson,FWD,Newcastle,0.5,0,0,0,0,0.0,0,0,0.0,0.0,2024-04-27T14:00:00Z,0,17,0,3422,0.0,0,-28,64,92,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,36,Ben Parkinson,FWD,Newcastle,0.5,0,0,0,0,0.0,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,6,0,3468,0.0,0,10,70,60,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,36,Ben Parkinson,FWD,Newcastle,0.5,0,0,0,0,0.0,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,6,0,3468,0.0,0,10,70,60,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,37,Ben Parkinson,FWD,Newcastle,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-05-11T14:00:00Z,0,5,0,3565,0.0,0,45,163,118,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,37,Ben Parkinson,FWD,Newcastle,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-05-15T19:00:00Z,0,14,0,3565,0.0,0,45,163,118,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,15,Mark O’Mahony,FWD,Brighton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,4,0,1526,0.0,0,341,549,208,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,16,Mark O’Mahony,FWD,Brighton,0.5,0,0,0,0,0.0,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,6,0,1848,0.0,0,194,455,261,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,17,Mark O’Mahony,FWD,Brighton,-0.5,0,0,0,0,0.0,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,1,0,1931,0.0,0,-26,369,395,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,18,Mark O’Mahony,FWD,Brighton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2023-12-21T20:00:00Z,0,8,0,2120,0.0,0,64,304,240,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,19,Mark O’Mahony,FWD,Brighton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2023-12-28T19:30:00Z,0,18,0,2159,0.0,0,-17,216,233,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,20,Mark O’Mahony,FWD,Brighton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-01-02T19:30:00Z,0,19,0,2169,0.0,0,-52,203,255,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,21,Mark O’Mahony,FWD,Brighton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-01-22T19:45:00Z,0,20,0,2088,0.0,0,-228,266,494,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,22,Mark O’Mahony,FWD,Brighton,0.5,0,0,0,0,0.0,0,0,0.0,0.0,2024-01-30T19:45:00Z,0,12,0,2128,0.0,0,-64,153,217,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,23,Mark O’Mahony,FWD,Brighton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,8,0,2178,0.0,0,26,130,104,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,24,Mark O’Mahony,FWD,Brighton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-02-10T15:00:00Z,0,18,0,2260,0.0,0,4,207,203,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,25,Mark O’Mahony,FWD,Brighton,0.5,0,0,0,0,0.0,0,0,0.0,0.0,2024-02-18T14:00:00Z,0,17,0,2726,0.0,0,337,552,215,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,26,Mark O’Mahony,FWD,Brighton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-02-24T15:00:00Z,0,9,0,3016,0.0,0,170,456,286,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,27,Mark O’Mahony,FWD,Brighton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-03-02T15:00:00Z,0,10,0,3130,0.0,0,90,327,237,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,30,Mark O’Mahony,FWD,Brighton,-0.5,0,0,0,0,0.0,0,0,0.0,0.0,2024-03-31T13:00:00Z,0,11,0,3119,0.0,0,-11,94,105,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,31,Mark O’Mahony,FWD,Brighton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-04-03T18:30:00Z,0,4,0,3187,0.0,0,42,104,62,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,32,Mark O’Mahony,FWD,Brighton,-1.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-04-06T16:30:00Z,0,1,0,3219,0.0,0,-10,103,113,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,33,Mark O’Mahony,FWD,Brighton,0.5,0,0,-1,0,1.0,0,0,0.0,0.0,2024-04-13T14:00:00Z,1,6,0,3353,0.0,0,70,188,118,45,1,0.0,0.0,0.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-24,34,Mark O’Mahony,FWD,Brighton,-0.8,0,0,3,0,0.5,0,0,0.1,0.0,2024-04-25T19:00:00Z,15,13,0,3380,0.0,1,-31,144,175,45,0,0.0,0.0,0.0,0.11,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-24,35,Mark O’Mahony,FWD,Brighton,0.4,0,0,3,0,0.1,1,0,1.2,6.0,2024-04-28T13:00:00Z,45,3,0,3365,6.0,1,-44,78,122,45,0,0.0,0.06,0.06,1.14,1.0,0.0,0.0,0.0,5.333333333333333,0.0,0.3333333333333333,0.0,0.0,0.11999997333333924,0.0,0.0,0.06,-0.06,12.1
2023-24,36,Mark O’Mahony,FWD,Brighton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-05-05T13:00:00Z,0,2,0,3435,0.0,0,35,143,108,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.333333333333332,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,36,Mark O’Mahony,FWD,Brighton,0.0,0,0,0,0,0.0,0,0,0.0,0.0,2024-05-05T13:00:00Z,0,2,0,3435,0.0,0,35,143,108,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,37,Mark O’Mahony,FWD,Brighton,0.8,0,0,0,0,0.0,0,0,0.0,0.0,2024-05-11T14:00:00Z,0,15,0,3709,0.0,0,143,287,144,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
